address,category,id,lat,lng,location,name,subCategory,details,reviews
Herzbergstr. 87-99,poi,101507,52.52636072,13.50009398,Berlin,Sixt rent a car,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=101507,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101507
,poi,101514,52.421749,13.175079,Berlin,Ms Lichtenberg,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=101514,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101514
BAB 100,poi,101516,52.47393804,13.35077024,Berlin,Kreuz Schöneberg,Road,http://tour-pedia.org/api/getPlaceDetails?id=101516,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101516
,poi,101524,52.53199692,13.20935184,Berlin,Rb14 Richtung Senftenberg,Train,http://tour-pedia.org/api/getPlaceDetails?id=101524,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101524
,poi,101538,52.55378757,13.28683013,Berlin,KL1822 TXL-AMS Berlin-Amsterdam,Plane,http://tour-pedia.org/api/getPlaceDetails?id=101538,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101538
Turmstraße,poi,101540,52.52658752,13.33564281,Berlin,Bushaltestelle Oldenburger Straße,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101540,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101540
Perleberger Straße,poi,101541,52.53081704,13.34774494,Berlin,Bushaltestelle Havelberger Straße,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101541,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101541
,poi,101550,52.482907,13.25407098,Berlin,S-Bahn Abstellanlage Hundekehle,Train,http://tour-pedia.org/api/getPlaceDetails?id=101550,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101550
,poi,101573,52.42422084,13.50577432,Berlin,Bushaltestelle Mistelweg,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101573,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101573
Selerweg,poi,101587,52.45466008,13.33894775,Berlin,Bus H Selerweg,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101587,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101587
,poi,101606,52.4277289,13.21515824,Berlin,HS Wasgensteig,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101606,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101606
,poi,101607,52.52841775,13.39336209,Berlin,Torstr.,Road,http://tour-pedia.org/api/getPlaceDetails?id=101607,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101607
,poi,101630,52.47377,13.305724,Berlin,rüdesheimerplatz,Subway,http://tour-pedia.org/api/getPlaceDetails?id=101630,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101630
,poi,101631,52.452561,13.332709,Berlin,Enterprise Rent-acar,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=101631,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101631
,poi,101651,52.4097257,13.5273693,Berlin,Bus 260 S Adlershof,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101651,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101651
Kurt-Schumacher-Damm,poi,101661,52.56336625,13.32692085,Berlin,H Kurt-Schumacher-Platz,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101661,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101661
,poi,101663,52.554826,13.301036,Berlin,Adac Fahrsicherheitszentrum,Road,http://tour-pedia.org/api/getPlaceDetails?id=101663,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101663
,poi,101681,52.49473266,13.26754963,Berlin,Avus,Road,http://tour-pedia.org/api/getPlaceDetails?id=101681,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101681
,poi,101689,52.4173355,13.5389662,Berlin,"Bohnsdorfer Weg [Bus 260, 160]",Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101689,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101689
,poi,101696,52.54997532,13.41020823,Berlin,Dänenstraße,Road,http://tour-pedia.org/api/getPlaceDetails?id=101696,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101696
,poi,101698,52.506034,13.402091,Berlin,H Waldeckpark,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101698,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101698
Briesingstrasse,poi,101705,52.386104,13.399018,Berlin,Taxistand Briesingstrasse,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=101705,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101705
Mehringdamm,poi,101721,52.4902536,13.38664655,Berlin,Mehringdamm Ecke Kreuzbergstraße,Road,http://tour-pedia.org/api/getPlaceDetails?id=101721,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101721
,poi,101730,52.4865305,13.32347631,Berlin,Buslinie 249,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101730
Wiesbadener Str.,poi,101738,52.47345095,13.29855913,Berlin,H Zoppoter Straße,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101738,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101738
,poi,101743,52.5485548,13.2757096,Berlin,TK1722 TXL-IST,Plane,http://tour-pedia.org/api/getPlaceDetails?id=101743,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101743
,poi,101778,52.47194317,13.49077337,Berlin,M265 Lakegrund Bushaltestelle,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101778,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101778
Allee der Kosmonauten,poi,101795,52.54180461,13.56370007,Berlin,H Alt-Marzahn,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=101795,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101795
Vincent-van-Gogh-Straße,poi,101799,52.56537152,13.52472709,Berlin,Vincent-van-Gogh-Straße (Bus Haltestelle),Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101799,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101799
,poi,101805,52.48513794,13.37290955,Berlin,Hs Kolonnenbrücke,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101805,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101805
,poi,101808,52.540534,13.262691,Berlin,Taxihalte Rohrdamm (Hotel),Taxi,http://tour-pedia.org/api/getPlaceDetails?id=101808,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101808
,poi,101809,52.608143,13.324707,Berlin,Taxihalte Zabel Krüger Damm,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=101809,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101809
Zeltinger Platz,poi,101820,52.633539,13.290465,Berlin,Taxihalte ZeltingerPlatz,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=101820,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101820
,poi,101834,52.52707402,13.33063175,Berlin,Bushaltestelle Turmstr./Waldstr.,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101834,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101834
,poi,101880,52.47338361,13.32332898,Berlin,Ice 109 Hamburg - Innsbruck,Train,http://tour-pedia.org/api/getPlaceDetails?id=101880,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101880
,poi,101885,52.54604896,13.39753949,Berlin,Gleimstrasse,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101885,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101885
Fehrbelliner Str.,poi,101890,52.53287944,13.40477943,Berlin,Fehrbelliner Straße,Road,http://tour-pedia.org/api/getPlaceDetails?id=101890,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101890
,poi,101891,52.50942375,13.21727181,Berlin,Pichelswerder,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=101891,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101891
Weitlingstr.,poi,101895,52.50352687,13.49462271,Berlin,H Bus Münsterlandplatz 240,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101895,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101895
,poi,101896,52.54615587,13.40870084,Berlin,Gaudystrasse,Road,http://tour-pedia.org/api/getPlaceDetails?id=101896,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101896
,poi,101909,52.52525266,13.36407638,Berlin,EC 171,Train,http://tour-pedia.org/api/getPlaceDetails?id=101909,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101909
M46 Felixstr.,poi,101914,52.46508,13.398225,Berlin,Felixstr.,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101914,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101914
,poi,101922,52.546266,13.514231,Berlin,Taxihalte Marzahner Str.,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=101922,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101922
,poi,101923,52.534759,13.517558,Berlin,Taxihalte Rhinstr./Landsberger A.,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=101923,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101923
,poi,101929,52.52084671,13.32073861,Berlin,Bushaltestelle Helmholtzstr.,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=101929,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101929
Eichborndamm,poi,101930,52.58842323,13.32592249,Berlin,U-Bhf Rathaus Reinickendorf,Subway,http://tour-pedia.org/api/getPlaceDetails?id=101930,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101930
,poi,101938,52.56513596,13.30710793,Berlin,AB7248 TXL -> JFK,Plane,http://tour-pedia.org/api/getPlaceDetails?id=101938,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101938
,poi,101958,52.61347198,13.34405994,Berlin,Zabel-Krüger Damm Ecke Am Vierrutenberg In Lübars,Road,http://tour-pedia.org/api/getPlaceDetails?id=101958,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101958
,poi,101975,52.5523567,13.29303741,Berlin,Hertz,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=101975,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101975
,poi,101977,52.500467,13.38697,Berlin,Gästeklo,Subway,http://tour-pedia.org/api/getPlaceDetails?id=101977,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101977
,poi,101992,52.470559,13.465016,Berlin,Taxihalte Dammweg,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=101992,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101992
Landsberger Straße,poi,101999,52.53663849,13.52455616,Berlin,H Dingelstädter Straße,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=101999,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101999
Kochstr.,poi,102008,52.50668554,13.39034351,Berlin,H Kochstr./Checkpoint Charlie,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=102008,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102008
,poi,102010,52.43812722,13.31556941,Berlin,M85/285 - Kramerstr./Stockweg,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=102010,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102010
Pflugstraße,poi,102025,52.53634156,13.37990463,Berlin,H Pflugstraße,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=102025,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102025
Regattastraße,poi,102031,52.42472128,13.57493877,Berlin,H Friedrich-Wolf-Straße,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=102031,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102031
,poi,102036,52.46126904,13.47914874,Berlin,Bushaltestelle Sonnenallee/Baumschulenstr.,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=102036,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102036
,poi,102039,52.464789,13.508345,Berlin,Betriebsbahnhof Nalepastraße,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=102039,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102039
,poi,102047,52.4220816,13.29897739,Berlin,Bushaltestelle Appenzeller Straße,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=102047,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102047
,poi,102049,52.485264,13.424043,Berlin,Taxi,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102049,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102049
,poi,102050,52.536523,13.16057,Berlin,ICE 856 - Berlin nach Trier,Train,http://tour-pedia.org/api/getPlaceDetails?id=102050,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102050
,poi,102052,52.586199,13.282362,Berlin,Reederei Unger,Boat or Ferry,http://tour-pedia.org/api/getPlaceDetails?id=102052,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102052
Hauptstraße,poi,102055,52.49323969,13.49053502,Berlin,H Gustav-Holzmann-Straße,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=102055,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102055
,poi,102057,52.55435582,13.28882838,Berlin,Vorfeld TXL,Airport Terminal,http://tour-pedia.org/api/getPlaceDetails?id=102057,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102057
,poi,102059,52.54958157,13.52617557,Berlin,Gbf Berlin Nordost,Train,http://tour-pedia.org/api/getPlaceDetails?id=102059,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102059
,poi,102062,52.48419825,13.346813,Berlin,HS Rathaus Schöneberg 410,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=102062,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102062
,poi,102096,52.568345,13.498241,Berlin,Derschfelde-Ost,Road,http://tour-pedia.org/api/getPlaceDetails?id=102096,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102096
Moving Target,poi,102109,52.49939922,13.35437536,Berlin,U3 Krumme Lanke ? Nollendorfplatz,Subway,http://tour-pedia.org/api/getPlaceDetails?id=102109,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102109
S+U Rathaus Spandau,poi,102111,52.53507467,13.19697242,Berlin,Bus 237,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=102111,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102111
,poi,102112,52.53814,13.184203,Berlin,Seegefelder Str,Road,http://tour-pedia.org/api/getPlaceDetails?id=102112,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102112
Konstanzer Straße,poi,102114,52.49234999,13.30955995,Berlin,A111 - Konstanzer Straße,Road,http://tour-pedia.org/api/getPlaceDetails?id=102114,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102114
"Kladower Damm 342, 14089 Berlin",poi,102118,52.45737966,13.14887804,Berlin,Haltestelle Finnenhaus-Siedlung,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=102118,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102118
,poi,102135,52.472584,13.321159,Berlin,Taxihalte Wilhelmshöher Str.,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102135,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102135
Lindenstr.,poi,102136,52.417534,13.306812,Berlin,Taxihalte Lichterfelde Süd,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102136,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102136
,poi,102137,52.414279,13.350698,Berlin,Taxihalte Waldsassener Str.,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102137,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102137
,poi,102139,52.40187042,13.52159656,Berlin,Bus 162 zum Flughafen SXF,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=102139,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102139
Moving target,poi,102144,52.56037491,13.38198722,Berlin,Bus 255,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=102144,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102144
,poi,102148,52.521081,13.198001,Berlin,Taxihalte Adamstr./Betckestr.,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102148,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102148
,poi,102151,52.55553055,13.30586338,Berlin,Flug TXL-LED,Plane,http://tour-pedia.org/api/getPlaceDetails?id=102151,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102151
,poi,102158,52.41051155,13.19517127,Berlin,DreiLinden,Road,http://tour-pedia.org/api/getPlaceDetails?id=102158,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102158
,poi,102204,52.50874527,13.4667086,Berlin,Holteistrasse,Road,http://tour-pedia.org/api/getPlaceDetails?id=102204,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102204
Finowstraße,poi,102225,52.51217276,13.46818686,Berlin,Finowstrasse,Road,http://tour-pedia.org/api/getPlaceDetails?id=102225,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102225
,poi,102248,52.54132842,13.4364326,Berlin,S8 Zeuthen ?? Birkenwerder,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=102248,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102248
"Hardenbergplatz, Berlin",poi,102257,52.50647604,13.33325654,Berlin,ZOB am Zoo,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=102257,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102257
Teltower Damm,poi,102261,52.434977,13.259994,Berlin,Taxihalte Zehlendorf Mitte,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102261,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102261
Hutternstrasse,poi,102278,52.52997601,13.31664798,Berlin,Huttenstrasse/neues Ufer,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=102278,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102278
"Silbersteinstraße 112, 12051 Berlin",poi,102279,52.46567988,13.42420657,Berlin,Bushaltestelle 246 Bambachstraße,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=102279,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102279
Am Tierpark,poi,102286,52.50526402,13.52000713,Berlin,H Am Tierpark / Alfred-Kowalke-Straße,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=102286,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102286
,poi,102298,52.54968643,13.35850811,Berlin,Turiner Straße,Road,http://tour-pedia.org/api/getPlaceDetails?id=102298,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102298
Birkenstraße,poi,102306,52.53176993,13.34335685,Berlin,Birkenstraße,Road,http://tour-pedia.org/api/getPlaceDetails?id=102306,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102306
Perleberger Straße,poi,102307,52.53287944,13.35153222,Berlin,Perleberger Straße,Road,http://tour-pedia.org/api/getPlaceDetails?id=102307,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102307
Möllendorffstraße,poi,102317,52.52332699,13.47957551,Berlin,H Möllendorffstraße / Storkower Straße,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=102317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102317
,poi,102318,52.48521669,13.4296709,Berlin,Donaustrasse,Road,http://tour-pedia.org/api/getPlaceDetails?id=102318,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102318
,poi,102331,52.52006551,13.53372997,Berlin,Hatzenporter Weg,Road,http://tour-pedia.org/api/getPlaceDetails?id=102331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102331
,poi,102340,52.52125702,13.43501109,Berlin,Friedrichsbergerstraße H,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=102340,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102340
Flughafen Tegel,poi,102351,52.55333113,13.29188333,Berlin,Terminal E,Airport Terminal,http://tour-pedia.org/api/getPlaceDetails?id=102351,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102351
Briesingstr.,poi,102354,52.386388,13.398735,Berlin,Taxihalte Bhf. Lichtenrade,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102354,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102354
Albrechtstr.,poi,102356,52.44685,13.342607,Berlin,Taxihalte Stephan/Albrecht,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102356,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102356
Berliner Str.,poi,102385,52.48719,13.330691,Berlin,Taxihalte Bundesallee/Berliner Strasse,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102385,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102385
Pfarrer-Heß-Weg,poi,102393,52.42400781,13.52635304,Berlin,Pfarrer-Heß-Weg - 162 172,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=102393,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102393
Hauptstr.,poi,102403,52.587261,13.36819,Berlin,Taxihalte Wilhelmsruh,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=102403,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102403
